0.3877551020408163;Nous étions tous devenus des partisans\Naprès que les Akuma aient tué nos familles.
0.44543828264758495;Le Comte a fait du Japon sa base,\Nce qui lui permet d'envoyer ses Akuma à travers le monde entier.
0.5801980198019802;Cela se produit quand la population des Akuma\Ndépasse une certaine densité.
0.4482758620689655;Il le fit donc monter sur cette Arche,\Nqui s'échoua sur les pentes du Mont Ararat quand les eaux se retirèrent.
0.3142389525368249;Vu la portée de ce message,\Nle Comte doit être en train de rassembler tous les Akuma du Japon.
0.3890784982935154;Mais, Jasdavid et Skin,\Nil ne va pas falloir que vous continuiez à perdre face aux Maréchaux.
0.47961630695443647;Je ne suis pas certain de savoir ce que Froi ﻿Tiedoll espère accomplir en venant ici,\Nmais j'ai un mauvais pressentiment en ce qui concerne la présence de Marian.
0.314540059347181;Dans l'état où il doit se trouver,\Nl'Akuma que j'ai envoyé devrait nous le ramener à moitié mort, et cela très bientôt.
0.8130563798219584;Dans l'état où il doit se trouver, l'Akuma que j'ai envoyé devrait nous le ramener à moitié mort,\Net cela très bientôt.
0.6316695352839932;Il fera tout ce qui est en son pouvoir pour nous vaincre,\Nparce qu'il est un démon, lui aussi.
0.7292576419213974;Un Exorciste qui ne peut activer son Innocence\Nnous est inutile.
0.21935483870967742;Notre but était\Nd'éveiller les sens de Walker aux notions de danger, afin de forcer son évolution en tant qu'homme.
0.6096774193548387;Notre but était d'éveiller les sens de Walker aux notions de danger,\Nafin de forcer son évolution en tant qu'homme.
0.6237942122186495;Il semblerait que l'activation de son Innocence\Ndépende d'un tout autre facteur.
0.3156297420333839;Vous vous êtes fait de nouveaux amis,\Npuis les Noé sont apparus pour traquer le Cœur Précieux.
0.6091286307053941;Mais, pendant que cette bonté vous pousse à continuer le combat,\Nn'étouffe-t-elle pas d'autres sentiments, encore plus précieux ?
0.6157024793388429;Ce fil peut décomposer la matière à l'état de molécules et les absorber,\Njusqu'à l'échelon moléculaire.
0.7333333333333333;Le moment est venu pour toi de disparaître,\Nmon garçon.
0.31303288672350793;ALERTE D'URGENCE\NAlerte maximum ! ALERTE D'URGENCE Akuma repéré ! ALERTE D'URGENCE ALERTE D'URGENCE Intrusion ennemie au District Nord !
0.5371498172959805;ALERTE D'URGENCE Alerte maximum ! ALERTE D'URGENCE\NAkuma repéré ! ALERTE D'URGENCE ALERTE D'URGENCE Intrusion ennemie au District Nord !
0.7661388550548112;ALERTE D'URGENCE Alerte maximum ! ALERTE D'URGENCE Akuma repéré ! ALERTE D'URGENCE\NALERTE D'URGENCE Intrusion ennemie au District Nord !
0.571608040201005;Nous, membres de la lignée des Chan, grâce au sang hérité de mon illustre grand-père,\Npouvons contrôler le pouvoir de la Divinité protégeant cette Branche.
0.3860182370820669;Sais-tu quelle répercussion sur la guerre\Npeut avoir la perte d'un seul Exorciste ?
0.35403726708074534;Si tu tiens vraiment à elle,\Nserre les dents et va de l'avant.
0.45251396648044695;Merci infiniment\Nde m'avoir secouru.
0.49406175771971494;Je te frapperai jusqu'à l'os,\Nsaleté !
0.7195325542570952;Ils sont aux prises avec quatre Noé en plus de Sire Mikk,\Net de Monsieur le Comte !
0.4720194647201946;DETTES\NAllen, ressaisis-toi !
0.4387947269303202;Jusqu'à ce que je trouve la véritable clé,\Npeux-tu protéger Crowley, Lenalee et Chao Ji pour moi ?
0.33463796477495106;Quand tu auras trouvé la clé,\Nemmène Lenalee et Chao Ji jusqu'à la prochaine porte.
0.5307086614173229;Quand les cerveaux de Messire Jasdero et David\Npensent à la même chose en même temps...
0.4881889763779528;Ce n'est pas sa seigneurie en personne,\Nmais je vous déconseille de baisser votre garde !
0.40814299900695133;Puis un est devenu deux\Npour un unique berceau, comme une étoile qui s'éteint dans la brume.
0.6187150837988827;Comme une pierre tombale qui vacille\Net s'abat.
0.503448275862069;Tyki le Plaisir,\NRoad le Rêve.
0.4645390070921986;Vous devriez entraîner votre corps au lieu de\Nvous reposer sur vos armes anti-Akuma, Exorcistes.
0.4717741935483871;Ce sang est destiné à détruire les humains,\Nmais il a engendré un monstre qui s'en nourrit.
0.43636363636363634;Toi qui ne pensais qu'à ta petite personne,\Nn'aimerais-tu pas protéger quelqu'un d'autre ?
0.7004680187207488;"Ce dont je rêve maintenant, c'est de rentrer au QG et de dire à Komui et aux autres :\N""On est de retour."""
0.5919854280510018;Au fait, Allen, je ne t’ai jamais posé la question…\NTu l’aimes bien, Tim ?
0.4883720930232558;J’avais dit que je te le prêtais,\Nmais j’ai toujours compté te le donner.
0.4073107049608355;Quelques bribes de sa voix, enregistrées sans image…\NCet extrait, je l’ai trouvé le lendemain du jour de pluie.
0.7684310018903592;6 MOIS APRÈS L'INVASION DE LA CONGRÉGATION\NTu vas attraper froid, Allen.
0.32653061224489793;Allen Walker,\Ntu es désormais sous mes ordres, je compte sur ta coopération.
0.3701657458563536;Je suis l’un des leurs, et malgré cela…\NEnfin, j’oubliais que ces gens-là doutent de ma loyauté.
0.3490759753593429;Inspecteur Leverrier,\Nsa vie ne sera pas mise en danger, n’est-ce pas ?
0.6282225237449118;"Les forces spéciales de l’ombre de l’Administration Centrale, les ""Corbeaux""…\NDes combattants hors pair, à ce qu’on dit."
0.4639696586599241;S’ils surveillent ces deux-là aussi étroitement, c’est que…\NMana était lié au 14ᵉ Noé, n’est-ce pas ?
0.6227208976157083;Avant sa trahison du clan Noé et son exécution par le Comte millénaire,\Nle 14ᵉ et lui ne se quittaient jamais.
0.4431818181818182;À la mort du 14ᵉ,\Nje lui ai promis de veiller sur Mana.
0.6738868832731648;La pluie ne s’arrête plus… Oui, en effet. En plus, je déteste la pluie…\NÇa me rend toujours nerveux et cafardeux.
0.5669064748201439;Tu es l’être humain en qui la mémoire du 14ᵉ a été implantée\Nafin de permettre son retour en ce monde.
0.23282442748091603;Je vois…\NTu étais l’ami d’Allen.
0.5389344262295082;Le 14ᵉ a tenté d’assassiner le Comte,\Nsa vie a été un enfer, après ça.
0.6133162612035852;À la première occasion, il a choisi son hôte parmi ceux qui se trouvaient là,\Navec pour seule idée de l’utiliser pour tuer le Comte.
0.2167577413479053;Quelle ironie du sort…\NN’importe quel imbécile aurait fait l’affaire, mais c’est tombé sur toi.
0.33134920634920634;Quand tu deviendras le 14ᵉ,\Ntu devras tuer des êtres chers à ton cœur.
0.6863753213367609;Je vous ai dit d’attendre,\Nabruti de Maître !
0.2639593908629442;Le jour où j’ai intégré l'Ordre,\Nj’ai juré que j’irais toujours de l’avant, jusqu’à mon dernier souffle.
0.44653179190751446;J’ignore à quel point j’ai pu être manipulé par la mémoire du 14ᵉ,\Net pour être honnête, je ne sais plus trop quoi penser de Mana… Mais je l’aime toujours autant.
0.7947976878612717;J’ignore à quel point j’ai pu être manipulé par la mémoire du 14ᵉ, et pour être honnête, je ne sais plus trop quoi penser de Mana…\NMais je l’aime toujours autant.
0.682983682983683;La cible du 14ᵉ est la même que la nôtre,\Nle Comte millénaire.
0.3957654723127036;Notre cible est peut-être la même,\Nmais cela ne veut pas dire qu’il n’est pas malfaisant.
0.40250447227191416;Plus moyen de couvrir Allen…\NL’Administration Centrale le voit comme une menace.
0.2637889688249401;"Dis, papi,\Nle Maréchal a mentionné une ""guerre en coulisses""."
0.4486345903771131;Les mesures à l’encontre d’Allen Walker seront annoncées demain,\Nen présence des Exorcistes, des cadres de l'Ordre et de l’intéressé.
0.3762183235867446;Il m’a semblé voir Cross Marian\Ntransmettre subrepticement quelque chose à son golem.
0.627254509018036;Je vous confie la suite de l’enquête sur ceux-là,\Ninspecteur Howard Link.
0.2943786982248521;Il est devenu bien effronté…\NIl faut croire que son séjour ici a eu du bon.
0.4488330341113106;- Il n’est plus là ? - L’inspecteur…\N- Va chercher l’inspecteur Leverrier ! - D’accord !
0.40145985401459855;Ne vous inquiétez pas, vous pouvez souffler un peu. Je…\NJe n’ai qu’un pouvoir dérisoire, mais je vous protégerai ! - Arrêtez !
0.6958637469586375;Ne vous inquiétez pas, vous pouvez souffler un peu. Je… Je n’ai qu’un pouvoir dérisoire,\Nmais je vous protégerai ! - Arrêtez !
0.26941747572815533;Deuxième illusion…\NMante aux huit fleurs !
0.4446529080675422;Je commence à fatiguer…\NEspèce de femelle chétive !
0.4200743494423792;"""Femelle"", ""garce"" et j’en passe…\NCe n’est pas une manière de parler à une femme."
0.4292887029288703;3 MOIS APRÈS LA DISPARITION DE CROSS MARIAN PARIS, MOIS DE DÉCEMBRE\NAu fait, Allen, 3 MOIS APRÈS LA DISPARITION DE CROSS MARIAN PARIS, MOIS DE DÉCEMBRE 3 MOIS APRÈS LA DISPARITION DE CROSS MARIAN PARIS, MOIS DE DÉCEMBRE j’ai dit à Tim qu’il était libre, à présent.
0.5330543933054394;3 MOIS APRÈS LA DISPARITION DE CROSS MARIAN PARIS, MOIS DE DÉCEMBRE Au fait, Allen, 3 MOIS APRÈS LA DISPARITION DE CROSS MARIAN PARIS, MOIS DE DÉCEMBRE\N3 MOIS APRÈS LA DISPARITION DE CROSS MARIAN PARIS, MOIS DE DÉCEMBRE j’ai dit à Tim qu’il était libre, à présent.
0.6694560669456067;3 MOIS APRÈS LA DISPARITION DE CROSS MARIAN PARIS, MOIS DE DÉCEMBRE Au fait, Allen, 3 MOIS APRÈS LA DISPARITION DE CROSS MARIAN PARIS, MOIS DE DÉCEMBRE 3 MOIS APRÈS LA DISPARITION DE CROSS MARIAN PARIS, MOIS DE DÉCEMBRE\Nj’ai dit à Tim qu’il était libre, à présent.
0.3595330739299611;Tu n’as peut-être pas envie d’écouter le légataire des volontés du 14ᵉ,\Nmais si tu crois avancer sur une voie que le 14ᵉ ou moi-même t’aurions tracée, je tenais à te dire que tu te trompes.
